

---Begin Timer Report (root)---
Timer Name:          root (running)
Total Time (s):      2.116e+04
Stamps Sum:          2.116e+04
Self Time (Agg.):    0.9035


Intervals
---------
exploration ........ 8660
skill model training  4798
rl training ........ 7664
logging ............ 37.11


Loop Iterations
---------------

Timer:       root

               Total    Mean     Max     Min     Num
              ------  ------  ------  ------  ------
exploration   8659.58   15.06   15.46   14.73     575
skill model training  4797.98    8.34    9.03    3.54     575
rl training   7664.03   13.33   14.60   13.18     575
logging        37.11    0.06    1.75    0.00     574


Iter.   exploration  skill model    rl training       logging
-----       -------       -------       -------       -------
513           15.26          8.26         13.43          0.00
514           15.28          8.30         13.41          0.00
515           14.94          8.34         13.42          0.00
516           15.05          8.23         13.40          0.00
517           14.93          8.19         13.23          0.00
518           15.44          8.60         13.42          0.00
519           15.11          8.39         13.19          0.00
520           15.02          8.42         13.25          0.00
521           15.42          8.33         13.25          0.00
522           15.43          8.56         13.22          0.00
523           15.00          8.50         13.26          0.00
524           15.02          8.26         13.24          1.75
525           14.83          8.42         13.42          0.00
526           14.92          8.35         13.45          0.00
527           15.11          8.34         13.24          0.00
528           15.07          8.33         13.23          0.00
529           15.35          8.46         13.27          0.00
530           15.09          8.51         13.24          0.00
531           15.41          8.48         13.24          0.00
532           15.41          8.31         13.20          0.00
533           15.00          8.30         13.20          0.00
534           15.05          8.39         13.20          0.00
535           14.98          8.16         13.23          0.00
536           15.26          8.29         13.26          0.01
537           15.18          8.43         13.24          0.00
538           15.38          8.28         13.21          0.00
539           15.26          8.29         13.25          0.00
540           15.20          8.48         13.22          0.00
541           14.80          8.22         13.45          0.00
542           15.12          8.28         13.43          0.00
543           15.23          8.20         13.40          0.00
544           14.91          8.28         13.43          0.00
545           15.11          8.17         13.46          0.00
546           14.91          8.09         13.42          0.01
547           15.26          8.41         13.44          0.00
548           14.87          8.25         13.41          0.00
549           14.87          8.37         13.41          1.59
550           15.18          8.39         13.40          0.00
551           15.12          8.46         13.47          0.00
552           14.98          8.23         13.43          0.00
553           15.12          8.35         13.44          0.00
554           15.26          8.19         13.50          0.00
555           14.95          8.30         13.21          0.00
556           15.45          8.28         13.22          0.00
557           15.06          8.43         13.24          0.00
558           15.15          8.40         13.26          0.00
559           15.39          8.42         13.23          0.00
560           15.06          8.58         13.22          0.00
561           15.02          8.22         13.22          0.00
562           15.00          8.38         13.26          0.01
563           14.83          8.31         13.46          0.00
564           15.20          8.40         13.42          0.00
565           15.24          8.35         13.43          0.00
566           14.87          8.18         13.39          0.01
567           15.15          8.32         13.45          0.00
568           14.86          8.14         13.42          0.00
569           15.04          8.45         13.43          0.00
570           14.91          8.43         13.41          0.00
571           14.93          8.44         13.25          0.00
572           15.10          8.24         13.23          0.00
573           15.28          8.62         13.23          0.00
574           15.32          8.58         13.23              


---End Timer Report (root)---

